,Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Crime type,Last outcome category,Context
50431,9d6b007e2c82fe968ea42a1eb53c32b15456a602cb7555f3b19f8dd282402318,2024-02,Metropolitan Police Service,Metropolitan Police Service,-0.19895,51.508217,On or near Farm Place,E01002828,Kensington and Chelsea 008E,Violence and sexual offences,Unable to prosecute suspect,
50432,7a8c5c5be4b6768b8b44a4931b4fb9429d6b6968a6843049388c0699dc18ce77,2024-02,Metropolitan Police Service,Metropolitan Police Service,-0.19828800000000002,51.508526,On or near Theatre/Concert Hall,E01002828,Kensington and Chelsea 008E,Violence and sexual offences,Unable to prosecute suspect,
50433,3adb4d67a98b008a9cfd83d038ed36316a737aa0df93630369554b9e95bbadc9,2024-02,Metropolitan Police Service,Metropolitan Police Service,-0.19828800000000002,51.508526,On or near Theatre/Concert Hall,E01002828,Kensington and Chelsea 008E,Violence and sexual offences,Status update unavailable,
50434,2d4c56216711965bd4133e82ae1e5eed9d982784f7adc92e583b72cabbf7167c,2024-02,Metropolitan Police Service,Metropolitan Police Service,-0.19828800000000002,51.508526,On or near Theatre/Concert Hall,E01002828,Kensington and Chelsea 008E,Violence and sexual offences,Investigation complete; no suspect identified,
50435,3adb4d67a98b008a9cfd83d038ed36316a737aa0df93630369554b9e95bbadc9,2024-02,Metropolitan Police Service,Metropolitan Police Service,-0.19828800000000002,51.508526,On or near Theatre/Concert Hall,E01002828,Kensington and Chelsea 008E,Violence and sexual offences,Unable to prosecute suspect,
50436,13751d358b7cfb1ead4b57c450d15a3b4debbcfc4c1c16a4a2296730ee5dddac,2024-02,Metropolitan Police Service,Metropolitan Police Service,-0.200875,51.508012,On or near Campden Hill Place,E01002828,Kensington and Chelsea 008E,Violence and sexual offences,Unable to prosecute suspect,
50445,9e6b89de9cad9fac847fe5e958b0a1ce357f2c4890467328a7486bbe1aa3e24f,2024-02,Metropolitan Police Service,Metropolitan Police Service,-0.20341800000000002,51.500507,On or near Ilchester Place,E01002864,Kensington and Chelsea 009A,Violence and sexual offences,Unable to prosecute suspect,
50446,52ee77291045ceae8041040ed3dcf283b48a7077701860fee65bb22740577821,2024-02,Metropolitan Police Service,Metropolitan Police Service,-0.20341800000000002,51.500507,On or near Ilchester Place,E01002864,Kensington and Chelsea 009A,Violence and sexual offences,Status update unavailable,
50459,c868cece9bf67ccf34b900eecebdeca2ac0b1bf93226325e96dd9115af100225,2024-02,Metropolitan Police Service,Metropolitan Police Service,-0.213865,51.502697999999995,On or near Lower Addison Gardens,E01002866,Kensington and Chelsea 009B,Violence and sexual offences,Unable to prosecute suspect,
50460,a6e02727efa4c5642440bdd21d275a4001a7bf3860b30ae7ebcbbc703b9e324b,2024-02,Metropolitan Police Service,Metropolitan Police Service,-0.21241100000000002,51.500815,On or near Elsham Road,E01002866,Kensington and Chelsea 009B,Violence and sexual offences,Unable to prosecute suspect,
50461,c868cece9bf67ccf34b900eecebdeca2ac0b1bf93226325e96dd9115af100225,2024-02,Metropolitan Police Service,Metropolitan Police Service,-0.213865,51.502697999999995,On or near Lower Addison Gardens,E01002866,Kensington and Chelsea 009B,Violence and sexual offences,Unable to prosecute suspect,
50462,5eadf230d8a35776528a79e3fb9ce6f17daa1846b5b7326d7ca65e1ca20b79bc,2024-02,Metropolitan Police Service,Metropolitan Police Service,-0.213865,51.502697999999995,On or near Lower Addison Gardens,E01002866,Kensington and Chelsea 009B,Violence and sexual offences,Unable to prosecute suspect,
50463,3399cd6307837e57926e10f4c0e1ba3c626557fa0a19ff31dd0a45d3f351a605,2024-02,Metropolitan Police Service,Metropolitan Police Service,-0.213865,51.502697999999995,On or near Lower Addison Gardens,E01002866,Kensington and Chelsea 009B,Violence and sexual offences,Awaiting court outcome,
50464,d66da0f302dfbb17d865f7eafd78505f2e60a51436d9ecdf645c10877478ffe7,2024-02,Metropolitan Police Service,Metropolitan Police Service,-0.211281,51.500609000000004,On or near Holland Road,E01002866,Kensington and Chelsea 009B,Violence and sexual offences,Unable to prosecute suspect,
50483,93e0c1987d37c4255a502c913b63e35e4db5244c10418c0875138d91026af525,2024-02,Metropolitan Police Service,Metropolitan Police Service,-0.210314,51.498814,On or near Holland Gardens,E01002867,Kensington and Chelsea 009C,Violence and sexual offences,Unable to prosecute suspect,
50491,55fca1412252ceb7e4b48cb786a2fad685f5587de1fbe5a0978e096a8b86c5d5,2024-02,Metropolitan Police Service,Metropolitan Police Service,-0.20754499999999998,51.505489000000004,On or near Holland Park Mews,E01002868,Kensington and Chelsea 009D,Violence and sexual offences,Unable to prosecute suspect,
50492,ef4e7e2b464b815780b7fc4bac12c1e710a5f624a47398fafc16748ebc34daf1,2024-02,Metropolitan Police Service,Metropolitan Police Service,-0.20754499999999998,51.505489000000004,On or near Holland Park Mews,E01002868,Kensington and Chelsea 009D,Violence and sexual offences,Unable to prosecute suspect,
50505,34211d6218e5d2294821b68164ab12f0cf35b9f444eef3c30cc801abaf1eba85,2024-02,Metropolitan Police Service,Metropolitan Police Service,-0.21167399999999997,51.505291,On or near Holland Park Gardens,E01002869,Kensington and Chelsea 009E,Violence and sexual offences,Unable to prosecute suspect,
50506,f2509f85d2cd976308ac07cd7e81930fc6bf0b7253871b4168007ca5a45b64e1,2024-02,Metropolitan Police Service,Metropolitan Police Service,-0.213646,51.504979,On or near Parking Area,E01002869,Kensington and Chelsea 009E,Violence and sexual offences,Unable to prosecute suspect,
50507,34211d6218e5d2294821b68164ab12f0cf35b9f444eef3c30cc801abaf1eba85,2024-02,Metropolitan Police Service,Metropolitan Police Service,-0.21167399999999997,51.505291,On or near Holland Park Gardens,E01002869,Kensington and Chelsea 009E,Violence and sexual offences,Unable to prosecute suspect,
50508,cf3ce3f6615dc6e541e597a765612364c86f5784907ccac4f9b1c26cbd67a012,2024-02,Metropolitan Police Service,Metropolitan Police Service,-0.215061,51.504523999999996,On or near Clearwater Terrace,E01002869,Kensington and Chelsea 009E,Violence and sexual offences,Unable to prosecute suspect,
50509,9060b6d4533d8230d91363aa9abf9995022c0348b29dc0161e8552587d531c48,2024-02,Metropolitan Police Service,Metropolitan Police Service,-0.21167399999999997,51.505291,On or near Holland Park Gardens,E01002869,Kensington and Chelsea 009E,Violence and sexual offences,Action to be taken by another organisation,
50510,fc382c73ddc62c0bf2a844462c193fa7b084d361e1900e024a3fdef8c2325cdf,2024-02,Metropolitan Police Service,Metropolitan Police Service,-0.215061,51.504523999999996,On or near Clearwater Terrace,E01002869,Kensington and Chelsea 009E,Violence and sexual offences,Unable to prosecute suspect,
50529,13016a6dca7cfc117b06dea297c6175fe56a6ade1b4cb9256e7539a07dcc03f4,2024-02,Metropolitan Police Service,Metropolitan Police Service,-0.18504600000000002,51.495853000000004,On or near Grenville Place,E01002887,Kensington and Chelsea 010A,Violence and sexual offences,Investigation complete; no suspect identified,
50530,55205fae22cd480a45d8e8bbbeee23fe6812e6eb8c4ad3c6f7eff2186d0f7a83,2024-02,Metropolitan Police Service,Metropolitan Police Service,-0.182929,51.497268,On or near Petersham Mews,E01002887,Kensington and Chelsea 010A,Violence and sexual offences,Unable to prosecute suspect,
50531,9861468f0f56fefe64267019350d8e524a24f33d5da5b56ed1cf5ca6b460569a,2024-02,Metropolitan Police Service,Metropolitan Police Service,-0.182929,51.497268,On or near Petersham Mews,E01002887,Kensington and Chelsea 010A,Violence and sexual offences,Investigation complete; no suspect identified,
50532,c482872cbed5aba8ce3f2e80594966fe5a36367ef2255ff34e0c9c2fa5702bbe,2024-02,Metropolitan Police Service,Metropolitan Police Service,-0.182929,51.497268,On or near Petersham Mews,E01002887,Kensington and Chelsea 010A,Violence and sexual offences,Unable to prosecute suspect,
50570,984c68402aecc40facd616758f7942b7adc4b38613026b3ed99a8b47f7844be3,2024-02,Metropolitan Police Service,Metropolitan Police Service,-0.187851,51.501409,On or near Kensington Court,E01002889,Kensington and Chelsea 010B,Violence and sexual offences,Status update unavailable,
50571,1ac496b193a9f9fd9f005d14f1fa7c3452dd948890cde3f05f1afb467aae7b60,2024-02,Metropolitan Police Service,Metropolitan Police Service,-0.187698,51.501982,On or near Nightclub,E01002889,Kensington and Chelsea 010B,Violence and sexual offences,Unable to prosecute suspect,
50572,67da2d3e4a2a9b575797f25657f7334f88f2af242ce6198ecdd164da35f7a9a0,2024-02,Metropolitan Police Service,Metropolitan Police Service,-0.189353,51.501315000000005,On or near Parking Area,E01002889,Kensington and Chelsea 010B,Violence and sexual offences,Unable to prosecute suspect,
50573,984c68402aecc40facd616758f7942b7adc4b38613026b3ed99a8b47f7844be3,2024-02,Metropolitan Police Service,Metropolitan Police Service,-0.187851,51.501409,On or near Kensington Court,E01002889,Kensington and Chelsea 010B,Violence and sexual offences,Status update unavailable,
50574,f6f79cc8f715e812a6bd6bf7da821df8433b8974b70ab92c9e2989d5bd81af40,2024-02,Metropolitan Police Service,Metropolitan Police Service,-0.192225,51.500452,On or near High Street Kensington,E01002889,Kensington and Chelsea 010B,Violence and sexual offences,Unable to prosecute suspect,
50591,b6bea7209694692e470d23ea87671072f447408f9cbd75a4f9f9968feb2d3651,2024-02,Metropolitan Police Service,Metropolitan Police Service,-0.18822,51.498276000000004,On or near Stanford Road,E01002890,Kensington and Chelsea 010C,Violence and sexual offences,Unable to prosecute suspect,
50600,6c13ef3234cd0bf98ba3476f1426633b199a204e96bbfaf3c094281f12d3d83a,2024-02,Metropolitan Police Service,Metropolitan Police Service,-0.184134,51.501765,On or near Kensington Road,E01002891,Kensington and Chelsea 010D,Violence and sexual offences,Investigation complete; no suspect identified,
50605,a5dc462c4bf1a626ceba57e586fb63dc94f9dad75e67a863fb063faf2f7e5c29,2024-02,Metropolitan Police Service,Metropolitan Police Service,-0.180398,51.497886,On or near Elvaston Mews,E01002892,Kensington and Chelsea 010E,Violence and sexual offences,Investigation complete; no suspect identified,
50606,6f62ee7279ee9a6976c56df84be20be3c7f866092c5810ca691b2870674a33e8,2024-02,Metropolitan Police Service,Metropolitan Police Service,-0.180398,51.497886,On or near Elvaston Mews,E01002892,Kensington and Chelsea 010E,Violence and sexual offences,Unable to prosecute suspect,
50616,58cc3e3c58f1b239c1b8afb7669e72d1734636fb77e62d49f4a7274a9496c0d9,2024-02,Metropolitan Police Service,Metropolitan Police Service,-0.194962,51.496087,On or near Lexham Mews,E01002813,Kensington and Chelsea 011A,Violence and sexual offences,Unable to prosecute suspect,
50617,2004585f44b26d65a4b3490883c05ea50c8e70f6b7f22e3837a38c8c9a29104b,2024-02,Metropolitan Police Service,Metropolitan Police Service,-0.194962,51.496087,On or near Lexham Mews,E01002813,Kensington and Chelsea 011A,Violence and sexual offences,Status update unavailable,
50618,e63ef7ac79e809a264856016288b67dc12262cf48a88a0bea11a27cba12a7f91,2024-02,Metropolitan Police Service,Metropolitan Police Service,-0.193029,51.496894,On or near Blithfield Street,E01002813,Kensington and Chelsea 011A,Violence and sexual offences,Unable to prosecute suspect,
50621,379315b5012569e769a3667592c5253c2c2fa6b6934c15e7b456f7f6845ae542,2024-02,Metropolitan Police Service,Metropolitan Police Service,-0.197871,51.494675,On or near Logan Place,E01002815,Kensington and Chelsea 011B,Violence and sexual offences,Unable to prosecute suspect,
50635,f9611616d80ec46e6a967a0cf88bde2871df0ed27630509544752639fec53831,2024-02,Metropolitan Police Service,Metropolitan Police Service,-0.193474,51.50062,On or near Shopping Area,E01002816,Kensington and Chelsea 011C,Violence and sexual offences,Status update unavailable,
50650,758679f87f559b9d562b8608dc948f3fbd0476fc4889592f8e9fa62aae969c45,2024-02,Metropolitan Police Service,Metropolitan Police Service,-0.197943,51.497333000000005,On or near Police Station,E01002817,Kensington and Chelsea 011D,Violence and sexual offences,Status update unavailable,
50651,7c14f40d743d81273c40996aa7d5777c08df9d8cb638f3758fd05c5a9511ed76,2024-02,Metropolitan Police Service,Metropolitan Police Service,-0.197991,51.499280999999996,On or near Kensington High Street,E01002817,Kensington and Chelsea 011D,Violence and sexual offences,Investigation complete; no suspect identified,
50652,1083f7636bbe93d8f5591638d03c99c3165b160552d777752a5948cc1fa3cdc6,2024-02,Metropolitan Police Service,Metropolitan Police Service,-0.19866199999999998,51.497988,On or near Pembroke Place,E01002817,Kensington and Chelsea 011D,Violence and sexual offences,Unable to prosecute suspect,
50653,773099febd90d3dfb0ea531c99b92dea8c74667471f01013c93f7b740aa05596,2024-02,Metropolitan Police Service,Metropolitan Police Service,-0.200686,51.496724,On or near South Edwardes Square,E01002817,Kensington and Chelsea 011D,Violence and sexual offences,Investigation complete; no suspect identified,
50654,86ef0cb764f5752169cc07e9347afe2190296472a4eb611170087fe55e6d40f1,2024-02,Metropolitan Police Service,Metropolitan Police Service,-0.197943,51.497333000000005,On or near Police Station,E01002817,Kensington and Chelsea 011D,Violence and sexual offences,Unable to prosecute suspect,
50655,9e03fa1770273e8cd3fda71736e52a6a35b352b5340245b4d3027e6a582c69b6,2024-02,Metropolitan Police Service,Metropolitan Police Service,-0.197991,51.499280999999996,On or near Kensington High Street,E01002817,Kensington and Chelsea 011D,Violence and sexual offences,Unable to prosecute suspect,
50686,206f28a3f89e69076093ecaef67ce6483955c1ff4e2b86604c84ac34184b480c,2024-02,Metropolitan Police Service,Metropolitan Police Service,-0.195953,51.500554,On or near Phillimore Walk,E01002865,Kensington and Chelsea 011E,Violence and sexual offences,Status update unavailable,
50765,cee7e8836247595756a95759e2970b8a40f89bd8cf0d5eaa78eb8b7fd1e6d5d6,2024-02,Metropolitan Police Service,Metropolitan Police Service,-0.163618,51.497067,On or near Beauchamp Place,E01002818,Kensington and Chelsea 012A,Violence and sexual offences,Unable to prosecute suspect,
50766,5886ed31e5e65eb8e0626684292539551ab77531cee3fd653eddc52d42705105,2024-02,Metropolitan Police Service,Metropolitan Police Service,-0.161441,51.499955,On or near Basil Street,E01002818,Kensington and Chelsea 012A,Violence and sexual offences,Unable to prosecute suspect,
50767,c16b506516da9d6b5180217404c96599c3c641c8db6119b0dcaa135c9562e813,2024-02,Metropolitan Police Service,Metropolitan Police Service,-0.16123900000000002,51.499619,On or near Rysbrack Street,E01002818,Kensington and Chelsea 012A,Violence and sexual offences,Unable to prosecute suspect,
50768,817609569be04291343a14d79f024f921c6f7ac1d6cb23fd1466b1fe016c7b85,2024-02,Metropolitan Police Service,Metropolitan Police Service,-0.163445,51.498134,On or near Parking Area,E01002818,Kensington and Chelsea 012A,Violence and sexual offences,Unable to prosecute suspect,
50769,a99c94d877e2c96e04e684cd044231bd8876ad959651f7377ca04ff41488e0ca,2024-02,Metropolitan Police Service,Metropolitan Police Service,-0.16050999999999999,51.501613,On or near Knightsbridge,E01002818,Kensington and Chelsea 012A,Violence and sexual offences,Unable to prosecute suspect,
50770,7d234bae4f11b91078b88419169b0ece422e109ad3840097b21d4e2adf3035db,2024-02,Metropolitan Police Service,Metropolitan Police Service,-0.163445,51.498134,On or near Parking Area,E01002818,Kensington and Chelsea 012A,Violence and sexual offences,Unable to prosecute suspect,
50771,f9c3a212acfaa7796d5784836bb435481833a29406a4e2770a1a55a4ab4c6788,2024-02,Metropolitan Police Service,Metropolitan Police Service,-0.159122,51.501366,On or near Seville Street,E01002818,Kensington and Chelsea 012A,Violence and sexual offences,Status update unavailable,
50829,c5c00a4811b94869bd5af33fd79afcc2d7017d67836c031878520e0e26003b34,2024-02,Metropolitan Police Service,Metropolitan Police Service,-0.173844,51.497118,On or near Exhibition Road,E01002819,Kensington and Chelsea 012B,Violence and sexual offences,Investigation complete; no suspect identified,
50830,9bed0188f30b3f2694b9a8fefdd9822d9f50e885294b2f2cf66f0e5284eac58f,2024-02,Metropolitan Police Service,Metropolitan Police Service,-0.16451400000000002,51.499148999999996,On or near Brompton Road,E01002819,Kensington and Chelsea 012B,Violence and sexual offences,Unable to prosecute suspect,
